event_id,entity_id,resource_id,action_type,timestamp,action_hour,action_day_of_week,session_id,session_duration_seconds,actions_per_minute,action_sequence_entropy,geo_ip_country,geo_ip_change_flag
evt_ent_bg_014_0033,ent_bg_014,res_pay,login,2026-03-01T10:12:18,10,Sunday,sess_ent_bg_014_0033,1193,0.46,0.63,US,false
evt_ent_bg_014_0034,ent_bg_014,res_pay,login,2025-12-12T15:15:11,15,Friday,sess_ent_bg_014_0034,841,0.52,0.73,US,false
evt_ent_bg_014_0035,ent_bg_014,res_fin,read,2025-09-16T09:24:41,9,Tuesday,sess_ent_bg_014_0035,981,0.25,0.68,US,false
evt_ent_bg_014_0036,ent_bg_014,res_admin,login,2026-01-06T12:51:23,12,Tuesday,sess_ent_bg_014_0036,2278,0.59,1.01,US,false
evt_ent_bg_014_0037,ent_bg_014,res_pay,login,2026-02-20T08:09:56,8,Friday,sess_ent_bg_014_0037,905,0.37,0.7,US,false
evt_ent_bg_014_0038,ent_bg_014,res_gh,write,2025-09-12T12:20:38,12,Friday,sess_ent_bg_014_0038,1121,0.56,0.72,US,false
evt_ent_bg_015_0000,ent_bg_015,res_admin,read,2025-12-16T18:23:33,18,Tuesday,sess_ent_bg_015_0000,3051,0.58,0.5,US,false
evt_ent_bg_015_0001,ent_bg_015,res_admin,write,2025-11-07T11:37:25,11,Friday,sess_ent_bg_015_0001,2781,0.12,0.72,US,false
evt_ent_bg_015_0002,ent_bg_015,res_gh,read,2026-01-07T13:13:19,13,Wednesday,sess_ent_bg_015_0002,2460,0.18,0.8,US,false
evt_ent_bg_015_0003,ent_bg_015,res_pay,login,2025-12-03T11:35:05,11,Wednesday,sess_ent_bg_015_0003,1328,0.32,0.58,US,false
evt_ent_bg_015_0004,ent_bg_015,res_gh,read,2025-11-09T15:39:21,15,Sunday,sess_ent_bg_015_0004,2035,0.32,0.86,US,false
evt_ent_bg_015_0005,ent_bg_015,res_proddb,read,2025-12-04T19:31:20,19,Thursday,sess_ent_bg_015_0005,221,0.19,0.72,US,false
evt_ent_bg_015_0006,ent_bg_015,res_hr,write,2025-12-07T08:18:53,8,Sunday,sess_ent_bg_015_0006,2359,0.42,0.91,US,false
evt_ent_bg_015_0007,ent_bg_015,res_fin,read,2025-12-28T10:06:07,10,Sunday,sess_ent_bg_015_0007,276,0.37,0.59,US,false
evt_ent_bg_015_0008,ent_bg_015,res_admin,read,2026-01-03T11:47:52,11,Saturday,sess_ent_bg_015_0008,900,0.45,0.89,US,false
evt_ent_bg_015_0009,ent_bg_015,res_hr,read,2026-02-01T19:45:47,19,Sunday,sess_ent_bg_015_0009,154,0.49,0.67,US,false
evt_ent_bg_015_0010,ent_bg_015,res_admin,login,2025-11-25T13:52:37,13,Tuesday,sess_ent_bg_015_0010,2053,0.43,0.84,US,false
evt_ent_bg_015_0011,ent_bg_015,res_admin,write,2026-01-29T13:14:14,13,Thursday,sess_ent_bg_015_0011,979,0.34,0.44,US,false
evt_ent_bg_015_0012,ent_bg_015,res_proddb,login,2025-11-09T18:52:29,18,Sunday,sess_ent_bg_015_0012,1402,0.52,0.67,US,false
evt_ent_bg_015_0013,ent_bg_015,res_pay,read,2025-11-19T19:44:26,19,Wednesday,sess_ent_bg_015_0013,1963,0.53,0.78,US,false
evt_ent_bg_015_0014,ent_bg_015,res_gh,write,2026-02-04T11:47:00,11,Wednesday,sess_ent_bg_015_0014,3537,0.28,0.72,US,false
evt_ent_bg_015_0015,ent_bg_015,res_gh,write,2026-01-10T13:27:43,13,Saturday,sess_ent_bg_015_0015,2322,0.25,0.53,US,false
evt_ent_bg_015_0016,ent_bg_015,res_hr,write,2026-02-28T09:09:21,9,Saturday,sess_ent_bg_015_0016,3393,0.4,0.6,US,false
evt_ent_bg_015_0017,ent_bg_015,res_gh,login,2025-10-04T16:55:25,16,Saturday,sess_ent_bg_015_0017,1720,0.13,0.57,US,false
evt_ent_bg_015_0018,ent_bg_015,res_proddb,login,2025-12-14T16:28:40,16,Sunday,sess_ent_bg_015_0018,822,0.15,0.81,US,false
evt_ent_bg_015_0019,ent_bg_015,res_admin,write,2025-10-18T09:02:52,9,Saturday,sess_ent_bg_015_0019,2121,0.11,0.8,US,false
evt_ent_bg_015_0020,ent_bg_015,res_proddb,write,2025-11-30T11:13:14,11,Sunday,sess_ent_bg_015_0020,2267,0.13,1.01,US,false
evt_ent_bg_015_0021,ent_bg_015,res_pay,read,2026-02-22T12:33:00,12,Sunday,sess_ent_bg_015_0021,1802,0.3,0.78,US,false
evt_ent_bg_015_0022,ent_bg_015,res_gh,login,2025-11-21T14:47:04,14,Friday,sess_ent_bg_015_0022,652,0.54,0.69,US,false
evt_ent_bg_015_0023,ent_bg_015,res_admin,read,2025-12-19T13:52:45,13,Friday,sess_ent_bg_015_0023,770,0.4,0.89,US,false
evt_ent_bg_015_0024,ent_bg_015,res_proddb,login,2025-10-31T18:43:29,18,Friday,sess_ent_bg_015_0024,150,0.6,0.63,US,false
evt_ent_bg_015_0025,ent_bg_015,res_hr,login,2025-11-14T08:52:25,8,Friday,sess_ent_bg_015_0025,2273,0.26,0.54,US,false
evt_ent_bg_015_0026,ent_bg_015,res_fin,read,2025-11-10T16:02:47,16,Monday,sess_ent_bg_015_0026,2767,0.54,0.63,US,false
evt_ent_bg_015_0027,ent_bg_015,res_admin,read,2025-11-12T12:44:53,12,Wednesday,sess_ent_bg_015_0027,1721,0.41,0.73,US,false
evt_ent_bg_015_0028,ent_bg_015,res_admin,read,2026-01-04T09:57:39,9,Sunday,sess_ent_bg_015_0028,1995,0.29,0.61,US,false
evt_ent_bg_015_0029,ent_bg_015,res_fin,read,2025-09-21T09:44:36,9,Sunday,sess_ent_bg_015_0029,2981,0.57,0.72,US,false
evt_ent_bg_016_0000,ent_bg_016,res_fin,login,2026-01-14T15:02:29,15,Wednesday,sess_ent_bg_016_0000,2736,0.45,1.0,US,false
evt_ent_bg_016_0001,ent_bg_016,res_gh,login,2025-11-10T13:21:47,13,Monday,sess_ent_bg_016_0001,1744,0.12,0.7,US,false
evt_ent_bg_016_0002,ent_bg_016,res_gh,read,2026-02-02T12:42:47,12,Monday,sess_ent_bg_016_0002,2009,0.13,0.94,US,false
evt_ent_bg_016_0003,ent_bg_016,res_gh,login,2025-10-19T17:15:45,17,Sunday,sess_ent_bg_016_0003,2048,0.51,0.75,US,false
evt_ent_bg_016_0004,ent_bg_016,res_proddb,login,2026-03-04T16:06:11,16,Wednesday,sess_ent_bg_016_0004,2309,0.47,0.62,US,false
evt_ent_bg_016_0005,ent_bg_016,res_fin,write,2026-01-24T08:42:48,8,Saturday,sess_ent_bg_016_0005,1239,0.18,0.63,US,false
evt_ent_bg_016_0006,ent_bg_016,res_gh,write,2026-02-28T17:34:13,17,Saturday,sess_ent_bg_016_0006,315,0.52,0.78,US,false
evt_ent_bg_016_0007,ent_bg_016,res_admin,login,2025-10-26T17:42:45,17,Sunday,sess_ent_bg_016_0007,1719,0.45,0.51,US,false
evt_ent_bg_016_0008,ent_bg_016,res_pay,login,2026-02-24T19:24:49,19,Tuesday,sess_ent_bg_016_0008,1654,0.55,0.77,US,false
evt_ent_bg_016_0009,ent_bg_016,res_fin,login,2026-01-16T08:01:26,8,Friday,sess_ent_bg_016_0009,1500,0.51,0.68,US,false
evt_ent_bg_016_0010,ent_bg_016,res_admin,login,2026-02-12T19:53:53,19,Thursday,sess_ent_bg_016_0010,3085,0.18,0.65,US,false
evt_ent_bg_016_0011,ent_bg_016,res_proddb,read,2025-11-22T15:06:52,15,Saturday,sess_ent_bg_016_0011,2422,0.41,0.45,US,false
evt_ent_bg_016_0012,ent_bg_016,res_pay,login,2025-11-27T13:07:14,13,Thursday,sess_ent_bg_016_0012,1580,0.26,0.45,US,false
evt_ent_bg_016_0013,ent_bg_016,res_fin,read,2026-03-05T13:41:20,13,Thursday,sess_ent_bg_016_0013,991,0.33,0.95,US,false
evt_ent_bg_016_0014,ent_bg_016,res_fin,login,2025-09-23T16:23:02,16,Tuesday,sess_ent_bg_016_0014,1803,0.25,0.81,US,false
evt_ent_bg_016_0015,ent_bg_016,res_hr,write,2025-10-06T14:06:45,14,Monday,sess_ent_bg_016_0015,822,0.23,0.81,US,false
evt_ent_bg_016_0016,ent_bg_016,res_admin,login,2025-09-28T18:24:43,18,Sunday,sess_ent_bg_016_0016,1480,0.19,0.77,US,false
evt_ent_bg_016_0017,ent_bg_016,res_gh,login,2025-09-13T12:54:42,12,Saturday,sess_ent_bg_016_0017,1492,0.11,0.84,US,false
evt_ent_bg_016_0018,ent_bg_016,res_hr,write,2025-10-29T17:47:14,17,Wednesday,sess_ent_bg_016_0018,3006,0.59,0.61,US,false
evt_ent_bg_016_0019,ent_bg_016,res_fin,read,2026-01-08T07:39:48,7,Thursday,sess_ent_bg_016_0019,1088,0.47,0.71,US,false
evt_ent_bg_016_0020,ent_bg_016,res_proddb,login,2026-02-21T09:23:31,9,Saturday,sess_ent_bg_016_0020,741,0.29,0.49,US,false
evt_ent_bg_016_0021,ent_bg_016,res_admin,write,2025-09-25T07:15:59,7,Thursday,sess_ent_bg_016_0021,1937,0.47,0.64,US,false
evt_ent_bg_016_0022,ent_bg_016,res_hr,read,2025-09-25T19:48:02,19,Thursday,sess_ent_bg_016_0022,2774,0.51,0.81,US,false
evt_ent_bg_016_0023,ent_bg_016,res_proddb,read,2026-03-02T10:54:46,10,Monday,sess_ent_bg_016_0023,1112,0.2,1.02,US,false
evt_ent_bg_016_0024,ent_bg_016,res_admin,login,2026-01-04T19:43:44,19,Sunday,sess_ent_bg_016_0024,2610,0.54,0.81,US,false
evt_ent_bg_016_0025,ent_bg_016,res_admin,login,2025-10-26T12:11:28,12,Sunday,sess_ent_bg_016_0025,384,0.53,0.79,US,false
evt_ent_bg_016_0026,ent_bg_016,res_fin,login,2025-09-27T09:13:08,9,Saturday,sess_ent_bg_016_0026,2547,0.37,0.74,US,false
evt_ent_bg_016_0027,ent_bg_016,res_gh,write,2026-01-15T10:32:05,10,Thursday,sess_ent_bg_016_0027,2033,0.26,0.68,US,false
evt_ent_bg_016_0028,ent_bg_016,res_proddb,write,2026-01-22T16:15:19,16,Thursday,sess_ent_bg_016_0028,1956,0.58,0.59,US,false
evt_ent_bg_016_0029,ent_bg_016,res_gh,login,2026-01-16T11:55:50,11,Friday,sess_ent_bg_016_0029,1592,0.3,0.78,US,false
evt_ent_bg_016_0030,ent_bg_016,res_pay,read,2025-10-30T16:47:27,16,Thursday,sess_ent_bg_016_0030,201,0.48,0.84,US,false
evt_ent_bg_016_0031,ent_bg_016,res_proddb,write,2025-11-19T08:48:58,8,Wednesday,sess_ent_bg_016_0031,2320,0.18,0.68,US,false
evt_ent_bg_016_0032,ent_bg_016,res_gh,write,2025-11-10T11:29:18,11,Monday,sess_ent_bg_016_0032,2602,0.34,0.59,US,false
evt_ent_bg_017_0000,ent_bg_017,res_admin,read,2025-09-13T12:44:03,12,Saturday,sess_ent_bg_017_0000,1856,0.47,0.7,US,false
evt_ent_bg_017_0001,ent_bg_017,res_fin,write,2025-12-06T17:45:43,17,Saturday,sess_ent_bg_017_0001,2846,0.42,0.74,US,false
evt_ent_bg_017_0002,ent_bg_017,res_pay,read,2026-01-01T16:29:43,16,Thursday,sess_ent_bg_017_0002,1133,0.4,0.97,US,false
evt_ent_bg_017_0003,ent_bg_017,res_admin,write,2026-03-05T08:49:05,8,Thursday,sess_ent_bg_017_0003,1694,0.3,0.61,US,false
evt_ent_bg_017_0004,ent_bg_017,res_pay,read,2025-10-09T08:33:58,8,Thursday,sess_ent_bg_017_0004,799,0.51,0.7,US,false
evt_ent_bg_017_0005,ent_bg_017,res_hr,read,2025-10-23T17:56:24,17,Thursday,sess_ent_bg_017_0005,3126,0.31,0.83,US,false
evt_ent_bg_017_0006,ent_bg_017,res_proddb,login,2026-02-14T08:40:36,8,Saturday,sess_ent_bg_017_0006,1221,0.47,0.84,US,false
evt_ent_bg_017_0007,ent_bg_017,res_gh,login,2025-12-20T07:10:52,7,Saturday,sess_ent_bg_017_0007,516,0.13,0.64,US,false
evt_ent_bg_017_0008,ent_bg_017,res_admin,read,2025-09-11T13:33:26,13,Thursday,sess_ent_bg_017_0008,3122,0.32,0.74,US,false
evt_ent_bg_017_0009,ent_bg_017,res_hr,login,2026-02-02T10:31:11,10,Monday,sess_ent_bg_017_0009,1965,0.38,0.79,US,false
evt_ent_bg_017_0010,ent_bg_017,res_admin,login,2026-01-13T09:12:03,9,Tuesday,sess_ent_bg_017_0010,3434,0.48,0.68,US,false
evt_ent_bg_017_0011,ent_bg_017,res_hr,login,2025-11-24T14:40:58,14,Monday,sess_ent_bg_017_0011,2726,0.18,1.02,US,false
evt_ent_bg_017_0012,ent_bg_017,res_proddb,login,2025-12-23T08:24:07,8,Tuesday,sess_ent_bg_017_0012,1521,0.11,0.72,US,false
evt_ent_bg_017_0013,ent_bg_017,res_fin,write,2026-02-11T07:03:17,7,Wednesday,sess_ent_bg_017_0013,2505,0.49,0.87,US,false
evt_ent_bg_017_0014,ent_bg_017,res_fin,read,2026-02-26T08:13:33,8,Thursday,sess_ent_bg_017_0014,2589,0.36,0.81,US,false
evt_ent_bg_017_0015,ent_bg_017,res_hr,read,2025-11-04T14:48:21,14,Tuesday,sess_ent_bg_017_0015,1498,0.29,0.67,US,false
evt_ent_bg_017_0016,ent_bg_017,res_proddb,write,2025-12-11T12:52:15,12,Thursday,sess_ent_bg_017_0016,1752,0.29,0.83,US,false
evt_ent_bg_017_0017,ent_bg_017,res_gh,write,2025-12-14T19:06:00,19,Sunday,sess_ent_bg_017_0017,1765,0.46,0.75,US,false
evt_ent_bg_017_0018,ent_bg_017,res_hr,read,2026-02-01T07:38:07,7,Sunday,sess_ent_bg_017_0018,2984,0.48,0.7,US,false
evt_ent_bg_017_0019,ent_bg_017,res_hr,read,2025-09-14T17:55:30,17,Sunday,sess_ent_bg_017_0019,2824,0.19,0.86,US,false
evt_ent_bg_017_0020,ent_bg_017,res_proddb,login,2025-09-26T12:01:40,12,Friday,sess_ent_bg_017_0020,3427,0.47,0.65,US,false
evt_ent_bg_017_0021,ent_bg_017,res_fin,read,2025-11-04T13:47:39,13,Tuesday,sess_ent_bg_017_0021,1872,0.57,0.6,US,false
evt_ent_bg_017_0022,ent_bg_017,res_fin,write,2025-11-07T17:54:44,17,Friday,sess_ent_bg_017_0022,1696,0.25,0.73,US,false
evt_ent_bg_017_0023,ent_bg_017,res_admin,write,2025-10-26T16:50:54,16,Sunday,sess_ent_bg_017_0023,250,0.16,0.78,US,false
evt_ent_bg_017_0024,ent_bg_017,res_hr,read,2026-02-14T11:53:43,11,Saturday,sess_ent_bg_017_0024,808,0.55,0.87,US,false
evt_ent_bg_017_0025,ent_bg_017,res_pay,write,2025-10-21T10:15:13,10,Tuesday,sess_ent_bg_017_0025,2986,0.14,0.65,US,false
evt_ent_bg_017_0026,ent_bg_017,res_proddb,read,2025-11-17T18:01:10,18,Monday,sess_ent_bg_017_0026,3258,0.24,0.66,US,false
evt_ent_bg_017_0027,ent_bg_017,res_hr,write,2025-09-18T08:42:08,8,Thursday,sess_ent_bg_017_0027,3091,0.35,0.48,US,false
evt_ent_bg_017_0028,ent_bg_017,res_hr,write,2025-09-12T12:55:14,12,Friday,sess_ent_bg_017_0028,384,0.42,0.53,US,false
evt_ent_bg_017_0029,ent_bg_017,res_hr,read,2025-12-01T17:41:50,17,Monday,sess_ent_bg_017_0029,3431,0.22,0.87,US,false
evt_ent_bg_017_0030,ent_bg_017,res_fin,login,2026-01-01T08:18:05,8,Thursday,sess_ent_bg_017_0030,1513,0.47,0.93,US,false
evt_ent_bg_017_0031,ent_bg_017,res_proddb,read,2026-02-07T16:23:08,16,Saturday,sess_ent_bg_017_0031,2483,0.47,0.6,US,false
evt_ent_bg_017_0032,ent_bg_017,res_pay,read,2025-12-19T07:37:34,7,Friday,sess_ent_bg_017_0032,1855,0.26,0.55,US,false
evt_ent_bg_017_0033,ent_bg_017,res_hr,login,2026-02-04T15:42:38,15,Wednesday,sess_ent_bg_017_0033,556,0.3,0.87,US,false
evt_ent_bg_017_0034,ent_bg_017,res_proddb,login,2025-10-22T14:20:09,14,Wednesday,sess_ent_bg_017_0034,2167,0.44,0.77,US,false
evt_ent_bg_017_0035,ent_bg_017,res_fin,write,2025-09-19T19:52:44,19,Friday,sess_ent_bg_017_0035,1431,0.25,0.8,US,false
evt_ent_bg_017_0036,ent_bg_017,res_admin,write,2025-09-13T08:17:54,8,Saturday,sess_ent_bg_017_0036,2079,0.42,0.73,US,false
evt_ent_bg_017_0037,ent_bg_017,res_pay,write,2025-12-02T07:51:21,7,Tuesday,sess_ent_bg_017_0037,982,0.52,0.82,US,false
evt_ent_bg_017_0038,ent_bg_017,res_pay,read,2026-01-10T18:47:03,18,Saturday,sess_ent_bg_017_0038,3099,0.3,0.92,US,false
evt_ent_bg_017_0039,ent_bg_017,res_proddb,read,2026-01-27T07:35:25,7,Tuesday,sess_ent_bg_017_0039,2896,0.34,0.68,US,false
evt_ent_bg_017_0040,ent_bg_017,res_fin,write,2025-12-09T19:25:25,19,Tuesday,sess_ent_bg_017_0040,3096,0.24,0.67,US,false
evt_ent_bg_017_0041,ent_bg_017,res_proddb,write,2025-10-19T13:06:08,13,Sunday,sess_ent_bg_017_0041,3417,0.13,0.61,US,false
evt_ent_bg_017_0042,ent_bg_017,res_hr,login,2025-12-21T14:41:10,14,Sunday,sess_ent_bg_017_0042,1929,0.45,0.68,US,false
evt_ent_bg_017_0043,ent_bg_017,res_admin,write,2026-01-12T19:47:12,19,Monday,sess_ent_bg_017_0043,157,0.28,0.78,US,false
evt_ent_bg_017_0044,ent_bg_017,res_pay,read,2025-10-12T08:43:50,8,Sunday,sess_ent_bg_017_0044,1869,0.44,0.73,US,false
evt_ent_bg_018_0000,ent_bg_018,res_admin,write,2026-01-23T17:47:24,17,Friday,sess_ent_bg_018_0000,2817,0.14,0.74,US,false
evt_ent_bg_018_0001,ent_bg_018,res_admin,write,2025-11-10T17:24:17,17,Monday,sess_ent_bg_018_0001,1943,0.28,0.75,US,false
evt_ent_bg_018_0002,ent_bg_018,res_hr,login,2025-11-03T17:42:58,17,Monday,sess_ent_bg_018_0002,214,0.39,0.74,US,false
evt_ent_bg_018_0003,ent_bg_018,res_admin,login,2025-10-13T14:17:44,14,Monday,sess_ent_bg_018_0003,3373,0.4,0.2,US,false
evt_ent_bg_018_0004,ent_bg_018,res_pay,login,2025-09-10T13:19:36,13,Wednesday,sess_ent_bg_018_0004,1452,0.13,1.15,US,false
evt_ent_bg_018_0005,ent_bg_018,res_admin,login,2025-10-22T09:25:52,9,Wednesday,sess_ent_bg_018_0005,1732,0.38,0.43,US,false
evt_ent_bg_018_0006,ent_bg_018,res_hr,write,2025-11-03T08:33:53,8,Monday,sess_ent_bg_018_0006,3043,0.51,0.64,US,false
evt_ent_bg_018_0007,ent_bg_018,res_pay,write,2025-09-23T08:48:48,8,Tuesday,sess_ent_bg_018_0007,600,0.19,0.62,US,false
evt_ent_bg_018_0008,ent_bg_018,res_fin,login,2025-10-17T14:51:20,14,Friday,sess_ent_bg_018_0008,647,0.39,0.64,US,false
evt_ent_bg_018_0009,ent_bg_018,res_proddb,login,2025-09-22T09:05:35,9,Monday,sess_ent_bg_018_0009,466,0.59,0.56,US,false
evt_ent_bg_018_0010,ent_bg_018,res_fin,login,2025-10-20T09:27:42,9,Monday,sess_ent_bg_018_0010,1351,0.12,0.69,US,false
evt_ent_bg_018_0011,ent_bg_018,res_hr,read,2025-10-27T19:18:42,19,Monday,sess_ent_bg_018_0011,692,0.39,0.64,US,false
evt_ent_bg_018_0012,ent_bg_018,res_pay,write,2025-12-08T16:34:32,16,Monday,sess_ent_bg_018_0012,525,0.43,0.53,US,false
evt_ent_bg_018_0013,ent_bg_018,res_pay,read,2026-02-25T10:02:12,10,Wednesday,sess_ent_bg_018_0013,3530,0.21,0.83,US,false
evt_ent_bg_018_0014,ent_bg_018,res_admin,write,2025-10-08T12:17:08,12,Wednesday,sess_ent_bg_018_0014,1848,0.14,0.84,US,false
evt_ent_bg_018_0015,ent_bg_018,res_pay,read,2026-01-02T11:24:41,11,Friday,sess_ent_bg_018_0015,1988,0.14,0.7,US,false
evt_ent_bg_018_0016,ent_bg_018,res_fin,write,2025-09-12T09:34:13,9,Friday,sess_ent_bg_018_0016,3121,0.23,0.86,US,false
evt_ent_bg_018_0017,ent_bg_018,res_admin,read,2025-09-27T18:41:12,18,Saturday,sess_ent_bg_018_0017,2428,0.43,0.79,US,false
evt_ent_bg_018_0018,ent_bg_018,res_gh,read,2025-11-21T09:20:50,9,Friday,sess_ent_bg_018_0018,226,0.58,0.52,US,false
evt_ent_bg_018_0019,ent_bg_018,res_hr,login,2026-01-04T08:17:07,8,Sunday,sess_ent_bg_018_0019,2921,0.37,0.9,US,false
evt_ent_bg_018_0020,ent_bg_018,res_pay,login,2025-12-06T12:49:17,12,Saturday,sess_ent_bg_018_0020,1240,0.1,0.79,US,false
evt_ent_bg_018_0021,ent_bg_018,res_fin,login,2025-12-02T10:24:06,10,Tuesday,sess_ent_bg_018_0021,2276,0.46,0.6,US,false
evt_ent_bg_018_0022,ent_bg_018,res_admin,write,2025-11-03T08:33:22,8,Monday,sess_ent_bg_018_0022,1275,0.38,0.96,US,false
evt_ent_bg_018_0023,ent_bg_018,res_pay,read,2025-10-04T08:57:03,8,Saturday,sess_ent_bg_018_0023,3199,0.29,0.56,US,false
evt_ent_bg_018_0024,ent_bg_018,res_gh,read,2025-10-23T15:38:56,15,Thursday,sess_ent_bg_018_0024,2546,0.16,0.9,US,false
evt_ent_bg_018_0025,ent_bg_018,res_pay,write,2026-03-06T17:32:45,17,Friday,sess_ent_bg_018_0025,637,0.17,0.59,US,false
evt_ent_bg_018_0026,ent_bg_018,res_pay,write,2025-09-26T12:45:49,12,Friday,sess_ent_bg_018_0026,2613,0.31,0.65,US,false
evt_ent_bg_018_0027,ent_bg_018,res_gh,write,2025-11-11T09:28:22,9,Tuesday,sess_ent_bg_018_0027,1294,0.24,0.38,US,false
evt_ent_bg_018_0028,ent_bg_018,res_fin,read,2026-01-09T11:40:54,11,Friday,sess_ent_bg_018_0028,1785,0.49,0.86,US,false
evt_ent_bg_018_0029,ent_bg_018,res_admin,login,2026-02-13T17:05:04,17,Friday,sess_ent_bg_018_0029,503,0.18,0.93,US,false
evt_ent_bg_018_0030,ent_bg_018,res_fin,read,2025-10-18T14:51:55,14,Saturday,sess_ent_bg_018_0030,2893,0.35,0.79,US,false
evt_ent_bg_018_0031,ent_bg_018,res_admin,write,2026-02-02T14:31:32,14,Monday,sess_ent_bg_018_0031,2300,0.45,0.53,US,false
evt_ent_bg_018_0032,ent_bg_018,res_hr,write,2026-03-07T18:27:44,18,Saturday,sess_ent_bg_018_0032,1533,0.22,0.82,US,false
evt_ent_bg_018_0033,ent_bg_018,res_fin,write,2025-09-20T15:43:38,15,Saturday,sess_ent_bg_018_0033,1957,0.58,0.56,US,false
evt_ent_bg_018_0034,ent_bg_018,res_proddb,login,2025-10-25T10:11:04,10,Saturday,sess_ent_bg_018_0034,2224,0.28,0.42,US,false
evt_ent_bg_018_0035,ent_bg_018,res_pay,read,2026-02-23T13:31:24,13,Monday,sess_ent_bg_018_0035,583,0.27,0.58,US,false
evt_ent_bg_018_0036,ent_bg_018,res_proddb,read,2026-02-06T11:19:30,11,Friday,sess_ent_bg_018_0036,992,0.1,0.44,US,false
evt_ent_bg_018_0037,ent_bg_018,res_proddb,write,2025-09-28T16:25:13,16,Sunday,sess_ent_bg_018_0037,2231,0.51,0.86,US,false
evt_ent_bg_018_0038,ent_bg_018,res_fin,write,2025-10-01T14:03:22,14,Wednesday,sess_ent_bg_018_0038,2005,0.26,0.74,US,false
evt_ent_bg_018_0039,ent_bg_018,res_admin,login,2025-12-08T08:00:22,8,Monday,sess_ent_bg_018_0039,1766,0.28,0.84,US,false
evt_ent_bg_018_0040,ent_bg_018,res_pay,read,2026-02-15T15:32:57,15,Sunday,sess_ent_bg_018_0040,627,0.56,0.8,US,false
evt_ent_bg_018_0041,ent_bg_018,res_proddb,login,2026-03-07T09:49:42,9,Saturday,sess_ent_bg_018_0041,2047,0.3,0.65,US,false
evt_ent_bg_018_0042,ent_bg_018,res_fin,read,2026-01-21T15:51:17,15,Wednesday,sess_ent_bg_018_0042,2808,0.52,0.85,US,false
evt_ent_bg_018_0043,ent_bg_018,res_gh,login,2026-01-26T09:22:47,9,Monday,sess_ent_bg_018_0043,1591,0.54,0.68,US,false
evt_ent_bg_018_0044,ent_bg_018,res_gh,write,2025-12-26T07:08:25,7,Friday,sess_ent_bg_018_0044,1476,0.55,0.63,US,false
evt_ent_bg_018_0045,ent_bg_018,res_admin,read,2026-01-26T17:12:30,17,Monday,sess_ent_bg_018_0045,606,0.31,0.44,US,false
evt_ent_bg_018_0046,ent_bg_018,res_gh,write,2026-02-04T12:48:48,12,Wednesday,sess_ent_bg_018_0046,3093,0.56,0.62,US,false
evt_ent_bg_018_0047,ent_bg_018,res_fin,login,2025-11-29T09:07:06,9,Saturday,sess_ent_bg_018_0047,757,0.27,0.93,US,false
evt_ent_bg_018_0048,ent_bg_018,res_gh,write,2026-02-23T17:53:21,17,Monday,sess_ent_bg_018_0048,3140,0.1,0.72,US,false
evt_ent_bg_019_0000,ent_bg_019,res_pay,read,2026-02-27T11:12:59,11,Friday,sess_ent_bg_019_0000,192,0.41,0.74,US,false
evt_ent_bg_019_0001,ent_bg_019,res_admin,login,2025-11-24T15:19:44,15,Monday,sess_ent_bg_019_0001,1028,0.27,0.73,US,false
evt_ent_bg_019_0002,ent_bg_019,res_admin,login,2025-11-06T07:32:27,7,Thursday,sess_ent_bg_019_0002,1366,0.16,0.46,US,false
evt_ent_bg_019_0003,ent_bg_019,res_fin,login,2025-11-21T10:20:57,10,Friday,sess_ent_bg_019_0003,287,0.1,0.97,US,false
evt_ent_bg_019_0004,ent_bg_019,res_proddb,read,2025-09-20T18:20:13,18,Saturday,sess_ent_bg_019_0004,1267,0.55,0.78,US,false
evt_ent_bg_019_0005,ent_bg_019,res_fin,login,2025-11-03T12:21:19,12,Monday,sess_ent_bg_019_0005,2860,0.11,0.76,US,false
evt_ent_bg_019_0006,ent_bg_019,res_proddb,read,2025-10-18T19:55:08,19,Saturday,sess_ent_bg_019_0006,3156,0.51,0.69,US,false
evt_ent_bg_019_0007,ent_bg_019,res_proddb,login,2025-10-05T12:15:41,12,Sunday,sess_ent_bg_019_0007,2513,0.29,0.5,US,false
evt_ent_bg_019_0008,ent_bg_019,res_hr,login,2026-02-09T09:40:47,9,Monday,sess_ent_bg_019_0008,288,0.39,0.89,US,false
evt_ent_bg_019_0009,ent_bg_019,res_fin,login,2026-01-19T10:45:28,10,Monday,sess_ent_bg_019_0009,2358,0.41,0.59,US,false
evt_ent_bg_019_0010,ent_bg_019,res_pay,write,2025-12-21T18:30:48,18,Sunday,sess_ent_bg_019_0010,3072,0.18,0.81,US,false
evt_ent_bg_019_0011,ent_bg_019,res_hr,read,2026-01-03T19:54:54,19,Saturday,sess_ent_bg_019_0011,1619,0.32,0.81,US,false
evt_ent_bg_019_0012,ent_bg_019,res_gh,write,2026-02-06T13:04:30,13,Friday,sess_ent_bg_019_0012,2183,0.5,0.76,US,false
evt_ent_bg_019_0013,ent_bg_019,res_fin,write,2026-02-03T11:02:36,11,Tuesday,sess_ent_bg_019_0013,899,0.47,0.8,US,false
evt_ent_bg_019_0014,ent_bg_019,res_hr,login,2025-11-27T14:43:34,14,Thursday,sess_ent_bg_019_0014,797,0.32,0.51,US,false
